frame_idx,track_id,similarity_score,is_target,bbox_x1,bbox_y1,bbox_x2,bbox_y2
159,103,0.5983,False,1702,425,1866,810
159,86,0.6267,False,1416,382,1553,788
159,138,0.5385,False,1173,333,1376,928
159,154,0.4851,False,960,271,1196,974
159,170,0.446,False,790,434,889,768
159,175,0.5223,False,1599,443,1689,691
159,186,0.4701,False,737,389,818,782
159,187,0.5461,False,1884,466,1917,774
159,105,0.4343,False,481,516,520,634
159,188,0.4906,False,886,450,979,754
159,117,0.5985,False,1105,386,1205,766
159,81,0.578,False,1690,430,1811,808
160,1,0.5316,False,133,458,222,713
160,2,0.521,False,243,462,328,716
160,6,0.451,False,325,445,418,715
160,52,0.4542,False,519,297,782,929
160,70,0.5108,False,442,508,488,642
160,103,0.5627,False,1699,421,1866,809
160,86,0.6242,False,1416,383,1552,787
160,138,0.5578,False,1194,329,1398,928
160,154,0.4937,False,971,270,1207,978
160,170,0.4215,False,791,430,892,770
160,175,0.505,False,1601,441,1692,692
160,186,0.4645,False,734,388,817,788
160,187,0.5822,False,1877,458,1912,779
160,105,0.4354,False,479,514,519,637
160,188,0.4936,False,894,452,987,757
160,81,0.586,False,1689,421,1815,817
161,1,0.531,False,133,459,222,714
161,2,0.5066,False,243,462,329,716
161,6,0.4564,False,323,444,416,715
161,52,0.4575,False,521,303,780,931
161,70,0.5167,False,443,507,489,641
161,103,0.5338,False,1695,421,1864,807
161,86,0.6211,False,1416,383,1551,786
161,138,0.5409,False,1209,323,1412,930
161,154,0.4891,False,976,266,1213,983
161,170,0.4415,False,793,428,894,771
161,175,0.5093,False,1601,440,1693,693
161,186,0.4636,False,732,386,815,787
161,187,0.5839,False,1870,457,1907,781
161,105,0.4409,False,481,514,520,637
161,188,0.4733,False,901,453,995,760
161,190,0.5692,False,1879,464,1918,782
162,1,0.5379,False,133,459,222,714
162,2,0.52,False,242,462,328,713
162,6,0.4672,False,321,443,414,714
162,52,0.4656,False,527,334,772,932
162,70,0.5283,False,444,506,490,637
162,86,0.6188,False,1415,382,1550,786
162,138,0.5299,False,1222,320,1422,931
162,154,0.4806,False,979,260,1216,983
162,170,0.4434,False,795,427,895,771
162,175,0.5155,False,1602,441,1693,691
162,186,0.4463,False,730,384,816,793
162,187,0.5608,False,1867,446,1906,782
162,105,0.4272,False,481,514,520,636
162,188,0.4759,False,905,457,999,764
162,190,0.5673,False,1880,463,1918,781
162,192,0.4971,False,1563,465,1613,557
162,153,0.4832,False,1783,418,1867,761
162,81,0.5694,False,1691,418,1816,809
163,1,0.55,False,132,458,221,714
163,2,0.5117,False,240,460,328,713
163,6,0.4739,False,320,443,413,713
163,52,0.4725,False,524,323,771,932
163,70,0.5338,False,445,507,491,635
163,86,0.6331,False,1414,383,1549,786
163,138,0.5379,False,1223,316,1423,931
163,154,0.5002,False,983,258,1219,984
163,170,0.4469,False,796,428,895,771
163,175,0.5332,False,1606,440,1695,689
163,186,0.4433,False,728,383,817,801
163,187,0.5954,False,1869,449,1909,784
163,105,0.4357,False,483,514,521,636
163,188,0.4833,False,909,457,1004,766
163,190,0.5621,False,1881,462,1920,781
163,192,0.4325,False,1569,466,1618,556
163,153,0.489,False,1783,421,1870,763
163,81,0.5976,False,1691,416,1817,804
163,103,0.5925,False,1696,419,1864,800
164,1,0.5264,False,131,458,219,713
164,2,0.5012,False,240,459,329,713
164,6,0.4709,False,320,442,412,712
164,52,0.4581,False,523,324,765,927
164,70,0.5114,False,442,505,489,636
164,86,0.6309,False,1413,384,1547,786
164,138,0.5342,False,1228,314,1428,931
164,154,0.5002,False,990,254,1222,985
164,170,0.438,False,796,429,894,773
164,175,0.5124,False,1608,442,1696,690
164,186,0.4531,False,725,382,817,806
164,187,0.553,False,1866,437,1908,785
164,105,0.4136,False,484,512,524,637
164,188,0.4782,False,906,456,1003,768
164,190,0.557,False,1881,460,1920,782
164,192,0.4397,False,1575,466,1623,555
164,153,0.5146,False,1787,421,1876,766
164,81,0.5844,False,1687,417,1814,804
165,1,0.5383,False,130,458,218,711
165,2,0.5211,False,244,460,332,712
165,6,0.4702,False,320,441,412,713
165,52,0.4535,False,519,325,759,923
165,70,0.4923,False,442,504,488,636
165,86,0.6206,False,1412,386,1546,786
165,138,0.5559,False,1240,309,1441,932
165,154,0.5102,False,998,252,1227,985
165,170,0.4434,False,797,432,893,774
165,175,0.5161,False,1612,441,1698,690
165,186,0.4638,False,719,380,814,808
165,187,0.5851,False,1867,441,1910,786
165,105,0.4302,False,486,513,525,637
165,188,0.4839,False,904,455,1002,771
165,190,0.5755,False,1881,458,1920,781
165,192,0.4381,False,1580,466,1630,558
165,153,0.4835,False,1792,420,1881,764
165,81,0.5659,False,1687,423,1813,805
166,1,0.5356,False,131,457,219,711
166,2,0.5225,False,246,460,333,712
166,6,0.4705,False,321,441,413,713
166,52,0.467,False,514,324,752,920
166,70,0.4676,False,441,503,488,635
166,86,0.6147,False,1415,388,1547,786
166,138,0.5541,False,1246,308,1450,939
166,154,0.5104,False,1006,252,1230,983
166,170,0.4435,False,795,437,890,774
166,175,0.5451,False,1614,441,1699,690
166,186,0.4579,False,717,380,815,811
166,187,0.5717,False,1868,440,1912,784
166,188,0.4811,False,903,454,1004,772
166,190,0.5581,False,1881,457,1920,779
166,153,0.5085,False,1795,421,1884,760
166,81,0.5697,False,1683,427,1810,804
167,1,0.523,False,131,456,219,709
167,2,0.5156,False,246,460,333,712
167,6,0.4643,False,321,441,413,713
167,52,0.4805,False,510,326,745,914
167,70,0.4618,False,441,502,488,635
167,86,0.5996,False,1422,390,1551,788
167,138,0.5818,False,1263,306,1474,944
167,154,0.4887,False,1019,252,1240,982
167,170,0.4596,False,796,438,890,775
167,175,0.5134,False,1618,443,1700,689
167,186,0.4644,False,713,378,814,812
167,187,0.5573,False,1869,437,1914,783
167,188,0.4723,False,904,452,1007,772
167,190,0.5646,False,1881,454,1920,777
167,153,0.5079,False,1797,423,1887,760
167,81,0.5626,False,1678,431,1803,804
167,192,0.3897,False,1589,464,1642,560
168,1,0.5323,False,131,455,219,707
168,2,0.5263,False,248,460,333,708
168,6,0.4574,False,321,441,412,712
168,52,0.4814,False,505,327,740,910
168,70,0.4211,False,439,503,485,635
168,86,0.5895,False,1427,403,1549,786
168,138,0.5706,False,1279,306,1497,947
168,154,0.4837,False,1026,247,1248,985
168,170,0.4974,False,797,434,892,775
168,175,0.4837,False,1625,444,1704,687
168,186,0.4497,False,714,392,814,814
168,187,0.5675,False,1868,440,1914,783
168,188,0.484,False,908,451,1012,772
168,190,0.5546,False,1881,455,1919,777
168,153,0.5015,False,1796,425,1889,763
168,81,0.5882,False,1681,433,1809,804
168,192,0.3673,False,1595,464,1647,561
169,1,0.5436,False,129,454,218,707
169,2,0.4888,False,248,460,332,705
169,6,0.452,False,321,443,411,711
169,52,0.4794,False,503,333,734,903
169,70,0.4561,False,437,504,483,634
169,138,0.5648,False,1293,310,1518,949
169,154,0.4663,False,1038,246,1263,996
169,170,0.4671,False,797,427,894,776
169,175,0.5074,False,1638,451,1705,657
169,186,0.4336,False,723,382,825,812
169,187,0.5686,False,1866,440,1913,782
169,188,0.4749,False,914,450,1019,771
169,190,0.5525,False,1880,452,1919,777
169,153,0.5147,False,1793,428,1888,766
169,81,0.5635,False,1675,437,1806,804
169,192,0.3544,False,1599,464,1652,562
170,1,0.5319,False,128,454,217,707
170,2,0.488,False,248,462,330,703
170,6,0.4533,False,321,444,411,711
170,52,0.4706,False,502,342,730,898
170,70,0.4739,False,438,504,484,635
170,138,0.5616,False,1303,313,1535,952
170,154,0.463,False,1049,244,1278,1007
170,170,0.4878,False,806,431,899,770
170,186,0.4105,False,728,377,832,811
170,187,0.5681,False,1865,441,1913,781
170,188,0.4876,False,909,450,1016,773
170,190,0.5595,False,1880,452,1919,778
170,153,0.5254,False,1790,429,1887,766
170,81,0.5858,False,1671,440,1804,803
170,192,0.394,False,1603,464,1657,564
171,1,0.5358,False,126,454,217,708
171,2,0.4978,False,245,462,327,701
171,6,0.4602,False,321,445,410,711
171,52,0.4752,False,498,341,727,896
171,70,0.5015,False,440,505,485,635
171,138,0.5674,False,1309,310,1548,957
171,154,0.4952,False,1060,244,1292,1008
171,170,0.4649,False,814,432,900,748
171,186,0.4101,False,732,371,840,811
171,187,0.5662,False,1865,441,1913,781
171,188,0.4934,False,906,448,1015,774
171,190,0.5641,False,1879,453,1919,778
171,153,0.5365,False,1789,429,1888,765
171,81,0.5772,False,1666,440,1801,802
171,196,0.4538,False,401,507,446,635
171,197,0.5238,False,1779,435,1862,757
172,1,0.5357,False,126,454,217,708
172,2,0.5128,False,242,461,325,700
172,6,0.4789,False,320,445,410,712
172,52,0.492,False,496,353,723,895
172,70,0.4965,False,441,506,486,635
172,138,0.5819,False,1309,309,1555,962
172,154,0.5109,False,1068,242,1305,1014
172,170,0.469,False,816,432,901,749
172,186,0.4005,False,734,368,843,813
172,187,0.5582,False,1864,442,1913,782
172,188,0.4996,False,905,446,1015,775
172,190,0.5669,False,1879,450,1919,779
172,153,0.5314,False,1790,431,1889,762
172,81,0.5932,False,1662,437,1799,799
172,196,0.4485,False,401,507,447,636
172,197,0.5226,False,1777,435,1860,756
173,1,0.5407,False,126,454,217,708
173,2,0.5208,False,238,465,322,702
173,6,0.4752,False,320,446,409,713
173,52,0.4774,False,495,365,720,894
173,70,0.4702,False,442,506,487,635
173,138,0.5732,False,1308,306,1560,969
173,154,0.5063,False,1082,243,1321,1020
173,170,0.4745,False,816,432,904,763
173,186,0.4163,False,734,366,844,815
173,187,0.5445,False,1864,440,1914,781
173,188,0.5317,False,903,444,1013,777
173,190,0.5602,False,1878,447,1918,778
173,153,0.5426,False,1792,431,1891,761
173,81,0.5837,False,1664,435,1800,793
173,196,0.4514,False,401,507,447,636
173,197,0.5594,False,1777,435,1861,758
174,1,0.5376,False,124,455,215,708
174,2,0.5364,False,238,466,322,704
174,6,0.4574,False,320,449,408,712
174,52,0.4785,False,488,344,724,895
174,70,0.4489,False,441,506,487,637
174,138,0.5729,False,1309,306,1563,972
174,154,0.5071,False,1094,244,1336,1026
174,170,0.4525,False,823,430,906,745
174,186,0.4261,False,735,365,847,818
174,187,0.5395,False,1861,427,1915,781
174,188,0.5191,False,905,445,1016,778
174,190,0.5439,False,1877,443,1918,776
174,153,0.522,False,1792,431,1893,764
174,81,0.5829,False,1659,433,1797,792
174,196,0.4537,False,401,507,448,639
174,199,0.4982,False,1033,394,1105,751
175,1,0.55,False,123,456,213,708
175,2,0.5677,False,240,467,324,705
175,6,0.4752,False,319,450,407,711
175,52,0.4692,False,491,364,720,895
175,70,0.4446,False,441,505,487,638
175,138,0.5581,False,1311,304,1567,973
175,154,0.5205,False,1099,239,1348,1039
175,170,0.4754,False,829,430,908,730
175,186,0.4208,False,742,365,856,821
175,187,0.5593,False,1860,424,1915,781
175,188,0.5174,False,905,445,1016,778
175,190,0.5355,False,1876,440,1917,776
175,153,0.5347,False,1791,432,1893,764
175,81,0.5505,False,1652,432,1790,790
175,196,0.4462,False,402,507,448,639
175,199,0.5216,False,1034,401,1106,752
176,1,0.5487,False,123,457,213,709
176,2,0.5494,False,240,467,325,706
176,6,0.4872,False,320,451,407,710
176,52,0.4769,False,492,374,719,893
176,70,0.4458,False,440,505,486,638
176,138,0.5585,False,1319,302,1576,975
176,154,0.523,False,1106,236,1358,1045
176,170,0.4407,False,835,434,913,730
176,186,0.436,False,750,365,867,821
176,187,0.5377,False,1860,425,1915,781
176,188,0.5174,False,907,446,1018,780
176,190,0.5357,False,1876,439,1918,777
176,153,0.5398,False,1790,433,1893,764
176,81,0.5652,False,1646,432,1785,788
176,196,0.4408,False,401,507,447,639
176,199,0.5278,False,1035,403,1108,754
176,197,0.5804,False,1777,436,1860,760
177,1,0.5397,False,127,458,214,704
177,2,0.5405,False,242,464,327,703
177,6,0.4951,False,319,450,407,710
177,52,0.4701,False,486,346,726,895
177,70,0.4437,False,441,506,486,638
177,138,0.5698,False,1335,300,1591,976
177,154,0.5002,False,1113,234,1368,1052
177,170,0.4518,False,839,432,914,722
177,186,0.4425,False,754,366,874,823
177,187,0.5316,False,1860,437,1914,781
177,188,0.5181,False,909,445,1022,781
177,190,0.5318,False,1875,437,1918,778
177,153,0.5125,False,1794,434,1897,759
177,81,0.6089,False,1641,431,1781,786
177,196,0.433,False,401,507,448,638
177,199,0.5298,False,1036,399,1113,757
177,197,0.5934,False,1778,437,1860,759
178,1,0.526,False,128,460,214,706
178,2,0.5199,False,241,465,324,703
178,6,0.4653,False,318,450,406,709
178,52,0.4586,False,484,336,728,896
178,70,0.4486,False,441,506,486,637
178,138,0.5703,False,1351,295,1606,974
178,154,0.5055,False,1116,229,1372,1057
178,170,0.4655,False,843,434,916,718
178,186,0.4371,False,758,368,879,825
178,187,0.5168,False,1860,438,1915,782
178,188,0.5195,False,910,444,1025,782
178,190,0.5106,False,1875,438,1918,779
178,153,0.4904,False,1797,435,1900,755
178,81,0.6111,False,1637,430,1777,786
178,196,0.4609,False,400,505,447,639
178,199,0.5533,False,1034,401,1111,756
178,197,0.5939,False,1776,442,1856,759
179,1,0.543,False,129,461,214,708
179,2,0.5227,False,238,465,321,702
179,6,0.4902,False,318,449,406,710
179,52,0.4618,False,484,335,728,896
179,70,0.4683,False,442,506,487,637
179,138,0.5611,False,1375,292,1628,973
179,154,0.5078,False,1127,228,1380,1058
179,170,0.4664,False,848,439,922,731
179,186,0.4526,False,759,370,883,829
179,187,0.5077,False,1862,436,1917,782
179,188,0.5195,False,912,442,1029,783
179,190,0.5143,False,1879,433,1920,773
179,153,0.495,False,1805,435,1907,755
179,81,0.6043,False,1636,430,1778,788
179,196,0.4632,False,399,506,446,640
179,199,0.5416,False,1030,408,1108,755
180,1,0.5348,False,130,461,214,709
180,2,0.516,False,237,464,320,702
180,6,0.4709,False,318,449,405,707
180,52,0.4437,False,485,338,727,894
180,70,0.4558,False,442,506,487,636
180,138,0.5695,False,1397,290,1645,973
180,154,0.5004,False,1137,218,1392,1058
180,170,0.4855,False,850,438,925,735
180,186,0.4383,False,763,369,888,829
180,187,0.5228,False,1859,432,1916,783
180,188,0.4897,False,913,444,1030,786
180,190,0.5174,False,1878,436,1920,775
180,153,0.5737,False,1801,434,1908,764
180,81,0.6104,False,1635,429,1779,789
180,196,0.4423,False,398,507,445,639
180,199,0.544,False,1027,410,1106,754
181,1,0.5338,False,133,461,218,709
181,2,0.5335,False,236,463,320,703
181,6,0.4688,False,317,447,405,705
181,52,0.4391,False,488,344,727,893
181,70,0.4903,False,443,507,487,636
181,138,0.5448,False,1417,290,1661,976
181,154,0.4981,False,1146,212,1400,1057
181,170,0.4954,False,847,444,927,765
181,186,0.4316,False,764,369,892,832
181,187,0.5168,False,1858,436,1915,782
181,188,0.4935,False,915,445,1032,787
181,190,0.5213,False,1880,441,1920,774
181,153,0.5675,False,1801,433,1908,762
181,81,0.6176,False,1630,431,1773,788
181,196,0.4692,False,398,509,443,638
181,199,0.5336,False,1022,415,1102,751
181,96,0.5679,False,1381,392,1478,775
182,1,0.5397,False,135,461,220,709
182,2,0.5496,False,235,463,320,704
182,6,0.4696,False,317,446,406,704
182,52,0.4439,False,490,345,728,890
182,70,0.5079,False,443,508,487,636
182,138,0.561,False,1403,289,1651,989
182,154,0.4814,False,1154,212,1406,1057
182,186,0.3967,False,764,370,892,836
182,187,0.5357,False,1858,441,1915,781
182,188,0.4844,False,917,444,1035,786
182,190,0.5267,False,1882,444,1920,774
182,153,0.5592,False,1804,439,1911,763
182,81,0.6032,False,1631,434,1772,787
182,196,0.4672,False,397,510,442,637
182,199,0.5394,False,1018,419,1098,746
182,96,0.5668,False,1386,384,1486,775
183,1,0.5299,False,136,461,221,708
183,2,0.546,False,235,463,319,704
183,6,0.4828,False,318,445,406,704
183,52,0.4495,False,492,346,728,887
183,70,0.5442,False,443,508,488,635
183,138,0.569,False,1429,287,1675,1000
183,154,0.4852,False,1161,207,1413,1057
183,186,0.4005,False,764,369,894,839
183,187,0.5733,False,1853,443,1911,778
183,188,0.489,False,920,445,1038,786
183,153,0.5785,False,1809,444,1915,764
183,81,0.5905,False,1630,436,1770,786
183,196,0.4599,False,396,510,442,637
183,199,0.5365,False,1017,421,1096,742
183,96,0.5788,False,1390,392,1490,772
184,1,0.5292,False,136,462,220,705
184,2,0.5422,False,234,463,319,704
184,6,0.4605,False,317,446,407,706
184,52,0.4545,False,492,345,726,883
184,70,0.4978,False,443,507,488,635
184,138,0.5511,False,1449,286,1693,1006
184,154,0.4941,False,1170,200,1423,1056
184,186,0.4141,False,762,364,893,837
184,187,0.5939,False,1852,447,1911,776
184,188,0.5007,False,920,446,1039,786
184,153,0.595,False,1812,450,1917,765
184,81,0.585,False,1633,436,1772,785
184,196,0.4692,False,396,510,442,637
184,199,0.5141,False,1014,421,1094,738
184,96,0.5877,False,1396,421,1493,772
184,208,0.4732,False,1103,463,1152,702
185,1,0.5253,False,136,463,219,703
185,2,0.5329,False,235,463,319,703
185,6,0.4574,False,318,450,406,706
185,52,0.4599,False,493,343,725,875
185,70,0.5192,False,442,507,488,635
185,138,0.5593,False,1470,287,1713,1005
185,154,0.5207,False,1180,196,1433,1055
185,186,0.4137,False,766,359,899,840
185,187,0.5589,False,1857,449,1916,780
185,188,0.487,False,920,442,1041,786
185,153,0.5891,False,1812,449,1916,761
185,81,0.5616,False,1635,437,1772,786
185,196,0.4708,False,396,510,442,637
185,199,0.5378,False,1013,423,1094,741
185,96,0.625,False,1401,408,1506,772
185,208,0.4412,False,1105,467,1154,703
186,1,0.5293,False,135,462,218,703
186,2,0.5398,False,234,464,317,702
186,6,0.453,False,317,449,405,704
186,52,0.4692,False,495,344,722,866
186,70,0.501,False,442,507,487,635
186,138,0.5652,False,1481,288,1729,1011
186,154,0.5133,False,1189,195,1443,1057
186,186,0.4166,False,773,356,908,839
186,187,0.5434,False,1857,444,1918,782
186,188,0.496,False,921,439,1044,786
186,153,0.6034,False,1812,443,1918,761
186,81,0.5373,False,1638,436,1773,785
186,196,0.4661,False,396,510,442,637
186,199,0.5563,False,1013,424,1093,736
186,96,0.5898,False,1401,409,1507,773
186,208,0.4376,False,1105,471,1153,703
187,1,0.529,False,135,462,218,703
187,2,0.5572,False,234,464,317,702
187,6,0.4491,False,317,449,405,703
187,52,0.4729,False,497,344,721,860
187,70,0.5061,False,441,507,486,634
187,138,0.5754,False,1490,288,1743,1018
187,154,0.5227,False,1205,193,1465,1065
187,186,0.4113,False,778,356,914,841
187,187,0.5493,False,1856,440,1918,782
187,188,0.5144,False,920,435,1044,785
187,153,0.6135,False,1813,439,1920,772
187,81,0.4881,False,1642,438,1774,785
187,196,0.4759,False,396,510,443,637
187,199,0.5827,False,1012,427,1092,735
187,96,0.5879,False,1399,409,1505,773
187,208,0.4517,False,1105,479,1151,701
187,209,0.4685,False,1734,437,1823,714
188,1,0.5291,False,135,462,218,703
188,2,0.5595,False,234,464,316,702
188,6,0.4573,False,317,451,405,704
188,52,0.4697,False,498,344,720,857
188,70,0.4907,False,440,507,485,635
188,138,0.5923,False,1492,287,1751,1026
188,154,0.5197,False,1225,190,1493,1070
188,186,0.4205,False,787,352,923,839
188,187,0.555,False,1856,437,1918,782
188,188,0.5125,False,919,433,1044,786
188,153,0.6151,False,1814,436,1920,775
188,81,0.4799,False,1647,433,1776,780
188,196,0.4717,False,396,509,443,638
188,199,0.5811,False,1011,430,1088,728
188,96,0.5468,False,1402,409,1499,749
188,208,0.4397,False,1105,484,1151,701
188,209,0.4646,False,1736,441,1824,715
189,1,0.5216,False,135,461,219,704
189,2,0.5537,False,234,466,315,702
189,6,0.4673,False,318,454,405,705
189,52,0.4734,False,500,345,721,857
189,70,0.479,False,440,507,485,635
189,138,0.6052,False,1494,286,1758,1035
189,154,0.5224,False,1246,187,1525,1072
189,186,0.4276,False,791,347,928,838
189,187,0.5683,False,1855,435,1918,782
189,188,0.5155,False,919,432,1044,788
189,153,0.6047,False,1817,436,1920,777
189,81,0.485,False,1650,404,1783,774
189,196,0.465,False,396,509,443,637
189,199,0.5855,False,1009,431,1089,739
189,96,0.5955,False,1412,409,1502,728
189,208,0.4674,False,1105,487,1151,701
189,209,0.4733,False,1741,442,1830,718
190,1,0.5325,False,136,462,220,703
190,2,0.5573,False,234,468,314,702
190,6,0.4725,False,318,456,405,705
190,52,0.4549,False,503,348,722,856
190,70,0.4502,False,440,507,485,635
190,138,0.5866,False,1497,286,1764,1038
190,154,0.4931,False,1264,186,1554,1076
190,186,0.4274,False,796,345,933,838
190,187,0.6037,False,1850,438,1914,781
190,188,0.5312,False,919,431,1045,789
190,81,0.4704,False,1668,421,1784,754
190,196,0.4756,False,396,509,443,637
190,199,0.5739,False,1009,432,1089,744
190,96,0.5531,False,1423,411,1506,703
190,208,0.4622,False,1104,487,1150,700
190,209,0.4614,False,1746,442,1835,719
191,1,0.514,False,136,462,220,702
191,2,0.5664,False,234,471,313,702
191,6,0.4736,False,318,458,405,705
191,52,0.4437,False,506,350,722,856
191,70,0.4317,False,440,507,485,636
191,138,0.5735,False,1512,284,1779,1039
191,154,0.4847,False,1274,186,1574,1078
191,186,0.4217,False,799,346,936,838
191,187,0.6142,False,1848,439,1913,779
191,188,0.514,False,919,432,1045,789
191,196,0.4681,False,396,509,443,638
191,208,0.4479,False,1104,481,1151,700
191,209,0.45,False,1753,443,1841,718
192,1,0.52,False,137,463,220,701
192,2,0.5846,False,233,473,312,703
192,6,0.4901,False,319,460,405,705
192,52,0.4409,False,509,351,723,856
192,70,0.4308,False,439,506,485,636
192,138,0.5633,False,1529,279,1796,1040
192,154,0.4894,False,1268,188,1572,1075
192,186,0.4257,False,802,347,940,843
192,187,0.6061,False,1853,443,1917,780
192,188,0.4814,False,922,430,1051,791
192,196,0.4695,False,396,509,443,637
192,208,0.4491,False,1104,480,1152,700
192,209,0.4784,False,1757,437,1847,718
192,212,0.4946,False,488,523,523,640
192,214,0.5058,False,755,461,829,722
193,1,0.5196,False,137,464,220,699
193,2,0.5605,False,233,475,312,704
193,6,0.4862,False,318,460,405,705
193,52,0.4475,False,513,353,724,856
193,70,0.4666,False,439,506,486,637
193,138,0.5608,False,1541,275,1807,1040
193,154,0.499,False,1261,189,1566,1076
193,186,0.4244,False,805,346,944,846
193,187,0.627,False,1851,444,1915,779
193,188,0.4972,False,923,428,1055,792
193,196,0.4873,False,396,509,443,637
193,208,0.4532,False,1104,480,1152,700
193,209,0.4976,False,1759,443,1846,717
193,212,0.4965,False,487,514,524,636
193,214,0.5501,False,759,462,833,722
193,105,0.45,False,493,519,530,640
194,1,0.5138,False,137,464,219,699
194,2,0.5624,False,233,476,311,704
194,6,0.5129,False,319,463,405,705
194,52,0.4506,False,515,353,723,855
194,70,0.468,False,439,506,486,638
194,138,0.5677,False,1549,267,1817,1039
194,154,0.4766,False,1264,187,1567,1075
194,186,0.4358,False,808,346,948,851
194,187,0.6215,False,1847,447,1913,780
194,188,0.495,False,922,432,1056,794
194,196,0.4928,False,396,509,443,637
194,208,0.4487,False,1105,480,1153,701
194,209,0.4839,False,1768,450,1853,718
194,212,0.5036,False,488,513,525,635
194,214,0.5131,False,761,460,836,722
194,105,0.467,False,494,521,530,640
195,1,0.5171,False,137,465,219,699
195,2,0.5741,False,232,474,312,704
195,6,0.5003,False,318,463,405,705
195,52,0.4559,False,517,357,722,855
195,70,0.4676,False,439,506,486,637
195,138,0.583,False,1562,262,1835,1038
195,154,0.5134,False,1268,186,1569,1075
195,186,0.4337,False,811,345,951,850
195,187,0.6142,False,1857,449,1920,780
195,188,0.4742,False,928,433,1062,796
195,196,0.4776,False,397,510,444,638
195,208,0.4461,False,1104,480,1153,701
195,212,0.4731,False,489,513,526,634
195,214,0.5335,False,759,459,835,724
195,105,0.4533,False,495,523,530,639
196,1,0.5213,False,137,466,219,699
196,2,0.5535,False,232,472,312,703
196,6,0.4941,False,317,461,405,705
196,52,0.4516,False,518,362,719,854
196,70,0.4808,False,439,506,486,638
196,138,0.5659,False,1568,259,1845,1037
196,154,0.5095,False,1286,174,1587,1076
196,186,0.4361,False,813,346,953,849
196,187,0.5799,False,1864,452,1920,775
196,188,0.4816,False,932,436,1066,797
196,196,0.4946,False,398,509,444,637
196,208,0.4457,False,1104,477,1154,701
196,212,0.4819,False,489,517,524,631
196,214,0.5252,False,754,459,831,725
196,105,0.4527,False,495,530,529,639
197,1,0.5228,False,136,468,217,699
197,2,0.5401,False,232,470,312,701
197,6,0.4832,False,316,458,405,704
197,52,0.449,False,516,361,715,852
197,70,0.4628,False,440,505,486,637
197,138,0.5636,False,1578,259,1859,1040
197,154,0.5191,False,1288,173,1589,1074
197,186,0.4325,False,815,348,954,852
197,187,0.5696,False,1867,449,1920,774
197,188,0.4802,False,932,438,1066,797
197,196,0.484,False,397,509,443,637
197,208,0.4591,False,1102,476,1153,702
197,212,0.4557,False,489,521,522,629
197,214,0.5745,False,747,458,825,727
197,105,0.433,False,494,533,526,637
198,1,0.5229,False,137,469,217,699
198,2,0.5452,False,231,469,311,700
198,6,0.4929,False,316,458,404,704
198,52,0.463,False,515,363,711,850
198,70,0.4544,False,440,505,487,637
198,138,0.5855,False,1596,258,1884,1052
198,154,0.4935,False,1310,165,1610,1077
198,186,0.4311,False,818,349,957,852
198,188,0.4731,False,932,437,1067,797
198,196,0.4937,False,397,509,443,638
198,208,0.4645,False,1100,476,1152,703
198,212,0.4584,False,489,531,521,636
198,214,0.5753,False,741,455,822,728
198,190,0.5508,False,1882,453,1920,773
199,1,0.5132,False,137,469,217,698
199,2,0.5456,False,230,468,311,699
199,6,0.4701,False,315,457,404,702
199,52,0.4732,False,512,364,707,849
199,70,0.4712,False,440,505,487,637
199,138,0.5855,False,1610,256,1903,1057
199,154,0.4867,False,1325,160,1623,1077
199,186,0.4169,False,820,349,961,860
199,188,0.4992,False,939,435,1074,794
199,196,0.4899,False,397,509,443,637
199,208,0.4608,False,1100,476,1152,702
199,212,0.4678,False,487,525,523,641
199,214,0.5526,False,737,452,821,728
199,190,0.5613,False,1881,430,1920,776
200,1,0.5293,False,137,467,217,697
200,2,0.5505,False,230,468,311,697
200,6,0.4727,False,316,456,404,701
200,52,0.4948,False,509,364,703,846
200,70,0.5132,False,441,505,486,634
200,138,0.5833,False,1618,255,1915,1062
200,154,0.4834,False,1340,157,1637,1077
200,186,0.4049,False,823,348,964,857
200,188,0.4816,False,946,434,1080,794
200,196,0.498,False,397,511,442,636
200,208,0.4424,False,1099,475,1152,703
200,212,0.4841,False,489,518,526,642
200,214,0.5576,False,735,453,819,727
201,1,0.5234,False,138,467,216,695
201,2,0.5459,False,230,468,311,695
201,6,0.4799,False,316,456,404,699
201,52,0.4966,False,504,365,697,846
201,70,0.4775,False,440,506,486,634
201,138,0.549,False,1628,257,1919,1047
201,154,0.4978,False,1356,154,1651,1076
201,186,0.4188,False,824,347,967,864
201,188,0.45,False,953,433,1089,795
201,196,0.4813,False,398,511,443,635
201,208,0.4341,False,1098,475,1153,704
201,214,0.5591,False,732,456,816,725
201,215,0.5378,False,1300,461,1383,713
202,1,0.5159,False,137,467,215,693
202,2,0.5475,False,230,469,311,695
202,6,0.4862,False,316,455,405,699
202,52,0.4925,False,502,365,694,842
202,70,0.47,False,440,507,486,635
202,138,0.5471,False,1635,257,1920,1040
202,154,0.4974,False,1371,149,1664,1077
202,186,0.4367,False,824,344,969,868
202,188,0.4722,False,959,433,1094,794
202,196,0.5037,False,398,512,442,635
202,208,0.4476,False,1099,479,1154,703
202,214,0.5631,False,730,459,815,724
202,215,0.5428,False,1296,459,1380,714
203,1,0.5134,False,137,465,215,693
203,2,0.5311,False,230,469,311,693
203,6,0.4877,False,316,455,405,699
203,52,0.487,False,500,366,691,834
203,70,0.4794,False,440,506,487,634
