timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786536999.602064,5,0.7629,0.7854,True,0,4,228,473
1786536999.602064,9,0.7794,0.7788,True,102,0,463,475
1786536999.7150335,5,0.7929,0.7876,True,0,2,212,473
1786536999.7150335,9,0.7777,0.7784,True,95,0,457,474
1786536999.8166475,5,0.8028,0.7922,True,0,5,208,473
1786536999.8166475,9,0.7909,0.7822,True,88,0,452,473
1786536999.9860365,5,0.7685,0.7851,True,0,4,203,472
1786536999.9860365,9,0.777,0.7806,True,77,0,443,474
1786537000.09894,5,0.7665,0.7795,True,0,4,200,471
1786537000.09894,9,0.7838,0.7816,True,72,0,441,474
1786537000.2102964,5,0.7809,0.7799,True,0,3,196,472
1786537000.2102964,9,0.8076,0.7894,True,82,1,461,474
1786537000.3070142,5,0.78,0.78,True,0,3,194,471
1786537000.3070142,9,0.8006,0.7927,True,66,0,444,473
1786537000.4210525,5,0.7805,0.7801,True,0,2,189,474
1786537000.4210525,9,0.7765,0.7879,True,44,0,448,469
1786537000.5307367,5,0.7814,0.7805,True,0,2,188,475
1786537000.5307367,9,0.8066,0.7935,True,35,0,446,471
1786537000.6425989,5,0.7767,0.7794,True,0,3,190,471
1786537000.6425989,9,0.7968,0.7945,True,35,0,442,471
1786537000.739306,5,0.787,0.7817,True,0,3,194,471
1786537000.739306,9,0.794,0.7943,True,35,0,445,473
1786537000.8458164,5,0.7964,0.7861,True,0,4,195,469
1786537000.8458164,9,0.7987,0.7956,True,36,0,445,472
1786537000.9469407,5,0.7857,0.786,True,0,4,204,471
1786537000.9469407,9,0.8026,0.7977,True,36,0,452,471
1786537001.137181,5,0.783,0.7851,True,0,1,216,473
1786537001.137181,9,0.7886,0.795,True,44,0,447,470
1786537001.2511756,5,0.7955,0.7882,True,1,1,223,473
1786537001.2511756,9,0.7772,0.7897,True,58,0,443,473
1786537001.3617337,5,0.8057,0.7935,True,0,2,232,475
1786537001.3617337,9,0.7967,0.7918,True,70,0,445,475
1786537001.4752004,5,0.7908,0.7927,True,0,5,234,473
1786537001.4752004,9,0.8159,0.799,True,66,0,458,474
1786537001.5869696,5,0.7968,0.7939,True,0,3,233,476
1786537001.5869696,9,0.7928,0.7972,True,68,0,448,475
1786537001.69913,5,0.7965,0.7947,True,0,5,236,474
1786537001.69913,9,0.8146,0.8024,True,72,0,442,475
1786537001.8889546,5,0.8423,0.809,True,0,4,253,475
1786537001.8889546,9,0.7924,0.7994,True,88,0,431,475
1786537002.0653086,5,0.8228,0.8131,True,0,5,296,474
1786537002.0653086,9,0.8108,0.8028,True,109,0,422,474
1786537002.2245514,5,0.7969,0.8083,True,1,3,403,472
1786537002.3229632,5,0.8201,0.8118,True,1,4,444,472
1786537002.4347177,5,0.8219,0.8149,True,2,4,516,473
1786537002.547012,5,0.8231,0.8173,True,10,1,556,475
1786537002.6581306,5,0.8168,0.8172,True,30,3,571,473
1786537002.7550697,5,0.8302,0.8211,True,20,3,577,473
1786537002.8664153,5,0.837,0.8259,True,127,4,590,475
1786537002.9627438,5,0.8339,0.8283,True,44,3,627,475
1786537003.075224,5,0.8318,0.8293,True,22,2,631,474
1786537003.1730165,5,0.8194,0.8264,True,10,2,635,474
1786537003.3758526,5,0.8214,0.8249,True,57,2,626,471
1786537003.490284,5,0.8198,0.8234,True,54,2,624,474
1786537003.490284,10,0.7735,0.7735,True,20,5,301,470
1786537003.6030402,5,0.8238,0.8235,True,35,2,617,474
1786537003.6030402,10,0.7866,0.7774,True,21,3,309,472
1786537003.714935,5,0.8324,0.8262,True,163,3,611,473
