timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786536916.177013,1,0.7138,0.7374,True,1,0,392,475
1786536916.177013,7,0.7196,0.6466,True,341,39,640,473
1786536916.3217962,1,0.7065,0.7281,True,2,8,412,467
1786536916.3217962,7,0.7269,0.6707,True,384,39,640,470
1786536916.467888,1,0.6577,0.707,True,0,2,410,473
1786536916.467888,7,0.6985,0.679,True,432,38,640,473
1786536916.6082115,1,0.6328,0.6848,True,0,8,411,466
1786536916.6082115,7,0.6929,0.6832,True,446,37,639,473
1786536916.816677,7,0.7115,0.6917,True,438,16,638,477
1786536916.816677,5,0.6478,0.6478,True,0,2,227,472
1786536916.977708,7,0.7096,0.6971,True,395,8,640,477
1786536916.977708,5,0.6466,0.6474,True,0,4,236,473
1786536917.1219468,7,0.7217,0.7045,True,397,4,640,477
1786536917.1219468,5,0.6642,0.6524,True,0,63,210,475
1786536917.2447898,7,0.7668,0.7232,True,405,2,640,475
1786536917.2447898,5,0.5864,0.6326,True,0,123,174,473
1786536917.3605978,7,0.7865,0.7422,True,427,20,640,473
1786536917.3605978,5,0.618,0.6282,True,0,132,157,474
